"ascii_id_company","name_internat","name_native","postcode","city","city_native","country","country_iso_code","website_address","operating_revenue_turnover","number_of_employees"
"ZXCIkeL6XEGJLjO72jGlaw==","Shenzhen ruision technology co., ltd.","深圳市芯睿视科技有限公司","518129","Shenzhen","深圳市","China","CN","www.ruision.cn",1338352,260
"ZZAfPyd9WeuUfd942PAdvg==","Insvarkom","Инсварком","197343","Saint-Petersburg","Санкт-Петербург","Russian Federation","RU","svarog-rf.ru",23237675,64
"ZaXgMyVBWO2rahE9qip7Mw==","JSC Krasnogorsky Zavod","Красногорский Завод ИМ. С.А. Зверева","143403","Krasnogorsk","Красногорск","Russian Federation","RU","www.zenit-foto.ru",257335860,NA
"ZbR2hJNiVTmz0a4s7B7/0A==","Shanghai microsemi semiconductor co., ltd.","上海美高森美半导体有限公司","000000","Shanghai","上海","China","CN","www.smsemi.com",17482759,NA
"ZcDIeSZCUXmj3rk3eCXeTA==","Huatian technology (xi'an) co., ltd.","华天科技(西安)有限公司","710018","Xian","西安市","China","CN","www.htkjxa.com",401869268,1440
"ZeKR7YkXUK+iS7pq5AND2Q==","Fuji Impulse Co.,Ltd","富士インパルス株式会社","561-0834","Toyonaka-Shi","Toyonaka-Shi","Japan","JP","www.fujiimpulse.co.jp",16542433,97
"ZegFtUPnVLalEp3JFqiwiA==","Silicon Valley Group INC","Silicon Valley Group INC","95110","San Jose","San Jose","United States of America","US","www.svg.com",842309000,3412
"ZgpzIn0tW36SHl74Oov/ug==","Nihon Inter Electronics Corp","日本インター株式会社","〒257-8511","Hadano","Hadano","Japan","JP","www.niec.co.jp",384575441,911
"ZjPb4nJsU6ygU5YL3FeRwA==","Actions Semiconductors Company Limited","Actions Semiconductors Company Limited","","","","Cayman Islands","KY","www.actions-semi.com",171862000,422
"ZkcGC4bWVPKjAFPXsX3OUg==","Daeyoung Electronics Co.,Ltd","대영전자(주)","38465","Gyeongsan-si","Gyeongsan-si","Republic of Korea","KR","www.dyelc93.com",325918165,NA
"ZkcX10DMVMmPTLxscMsFEA==","Korea Instrument Co.,Ltd","(주)코리아인스트루먼트","18487","Hwaseong-si","Hwaseong-si","Republic of Korea","KR","www.kicl.co.kr",86388416,337
"Zknj2kDjXl+CO+FxESt9mQ==","Analogic Corp","Analogic Corp","01960","Peabody","Peabody","United States of America","US","www.analogic.com",550363000,1700
"ZlGJQdhRWl2C3h/BXm5wsw==","Beijing shijing photoelectricity science&technology incorporated corporation jiyuan","北京石晶光电科技股份有限公司济源","454650","Jiaozuo","焦作市","China","CN","www.cnbjcp.com",6964270,433
"ZoUpneAyWGO7BWOBRImh7Q==","Dongguan hongzhi electronics co., ltd.","东莞宏致电子有限公司","523881","Dongguan","东莞市","China","CN","www.acesconn.com",29853572,NA
"ZoW0bBtXUOi2VQJ65Ykj0Q==","Qnn safe manufacturing co., ltd.","广东安能保险柜制造有限公司","000000","Foshan","佛山市","China","CN","www.qnnsafe.com",17653866,NA
"Zp65M62TVwqy+DyusA2gDw==","908 Devices Inc.","908 Devices Inc.","02210","Boston","Boston","United States of America","US","www.908devices.com",46852000,227
"ZqbOwRDcUiq6WXN2pIXB/g==","Nittoku Co.,Ltd.","Ｎｉｔｔｏｋｕ株式会社","330-0841","Omiya-Ku Saitama-Shi","Omiya-Ku Saitama-Shi","Japan","JP","www.nittoku.co.jp",289028729,736
"ZvHglCOVXjC3ZrTec7gvYQ==","Sanyo Electric Co.,Ltd.","三洋電機株式会社","540-0001","Chuo-Ku Osaka-Shi","Chuo-Ku Osaka-Shi","Japan","JP","www.sanyo.com",24927506615,82337
"ZvhdDaZiVRa6sn9TKtPwQw==","Furex Co.,Ltd","(주)퓨렉스","15429","Ansan-si","Ansan-si","Republic of Korea","KR","www.furextransportation.com",115820395,260
"ZwAYJCXWWQWBPvQpxfqE2Q==","Qingdao samjin electronics co., ltd.","青岛三进电子有限公司","266706","Qingdao","青岛市","China","CN","www.samjin.com",65221296,500
"ZxTTODUEVD+CA7FN3VWHmw==","RMB Products, Inc.","RMB Products, Inc.","80817-3414","Fountain","Fountain","United States of America","US","www.rmb.com",35200000,85
"a/zamSgnXu+ktXSBx88xag==","KRYSTALY, Hradec Kralove, a.s.","KRYSTALY, Hradec Králové, a.s.","50003","Hradec Kralove","Hradec Králové","Czech Republic","CZ","www.krystaly.cz",2049189,58
"a0Bzdl1xU46MJhQKf0QYTA==","Heller shanghai co., ltd.","上海朗仕电子设备有限公司","201108","Shanghai","上海市","China","CN","www.hellerindustries.com.cn",43767429,130
"a3Ghb2a5XVq5FzWNdMmyMw==","Tecnomaster S.P.A.","Tecnomaster S.P.A.","33050","Pavia di Udine","Pavia di Udine","Italy","IT","www.tecnomasterspa.com",16806820,47
"a3S4jwD0XNasCYhJ2Pdcng==","Dongguan yangtian electron technology co., ltd.","东莞阳天电子科技有限公司","523710","Dongguan","东莞市","China","CN","www.i-brights.com",159639983,1800
"a3yne141Wr6VPW9/GheDbg==","Amkor Technology INC","Amkor Technology INC","85284","Tempe","Tempe","United States of America","US","www.amkor.com",7091585000,31300
"a4TzRMQTX2y/k+10mffazg==","Zhuhai dongjin quartz co.,ltd","珠海东锦石英有限公司","519060","Zhuhai","珠海市","China","CN","sapphire.chinaexporter.com",2597404,232
"a4UXV3BhUGCHqB4/j+la2g==","SEH America INC","SEH America INC","98682-1215","Vancouver","Vancouver","United States of America","US","www.sehamerica.com",1.31e+08,1200
"a5sDr3rNV2+x24RYNUIVFA==","Zhe jiang east crystal electronic co.,ltd.","浙江东晶电子股份有限公司","321016","Jinhua","金华市","China","CN","www.ecec.com.cn",52036353,NA
"a7hojbpvWaua9fqZXxhJrw==","Silicon Image, Inc.","Silicon Image, Inc.","95131-2032","San Jose","San Jose","United States of America","US","www.siliconimage.com",320503000,635
"a88QShJCXJmZEVmrnhLjsQ==","Guizhou province yaguang electronic co.,ltd","贵州雅光电子有限公司","550018","Guiyang","贵阳","China","CN","www.zhyg.com.cn",3417152,166
"a8hhUDCYUsKwqQfVQ36ijA==","FST Technical","FST Technical","85295-4730","Gilbert","Gilbert","United States of America","US","www.fsttechnical.com",6140000,210
"a9QP5ge9X8ascj366kXcMw==","ADE Corp","ADE Corp","02090","Westwood","Westwood","United States of America","US","www.ade.com",135700000,NA
"aADPuZgIUPq82p/vcULnBQ==","Whizz Systems INC","Whizz Systems INC","95054-3011","Santa Clara","Santa Clara","United States of America","US","www.whizzsystems.com",1.2e+07,50
"aBeBhnh9XL+PYjNABKrLGw==","Element14 Pty Ltd","Element14 Pty Ltd","2000","Sydney","Sydney","Australia","AU","au.element14.com",41359503,44
"aCmOW/ghXkOEfRUqhzSUTw==","Kepar Electronica Sociedad Limitada","Kepar Electronica Sociedad Limitada","50171","La Puebla de Alfinden","La Puebla de Alfinden","Spain","ES","www.kepar.es",18883976,57
"aD8357SnWiiH9AyjEgXJbA==","Pamtek Co., LTD","팸텍(주)","18487","Hwaseong-si","Hwaseong-si","Republic of Korea","KR","www.pamtek.com",80372038,NA
"aDHQP+jfUdWEdwDaEMb/7g==","Guangzhou meadville electronics co., ltd.","广州美维电子有限公司","510663","Guangzhou","Guangzhou","China","CN","www.ttmtech.com.cn",516222418,5193
"aFxV/238VJOKqF90EeR22Q==","Tektronix (china) co., ltd.","泰克科技(中国)有限公司","201206","Shanghai","Shanghai","China","CN","www.tek.com.cn",227593519,500
"aHwGr89HXfCers5h/E4s+g==","Qidong jilai electronics co., ltd.","启东吉莱电子有限公司","000000","Nantong","南通市","China","CN","www.jilai.cn",36703755,NA
"aI+AyZntWCyykCzWMeGmzw==","Wuxi Etek Microelectronics Co., Ltd.","无锡力芯微电子股份有限公司","214028","Wuxi","无锡","China","CN","www.etek.com.cn",122162345,309
"aIlSYejSUhCZ9FLQG3RNZg==","Cixi xinya electronic cable co., ltd.","慈溪新亚电子线缆有限公司","315321","","","China","CN","www.china-xinya.com",4573967,234
"aM8BcaV0VraGx/oZBXl7wA==","Denka advanced matertals (suzhou) co., ltd","电化精细材料(苏州)有限公司","000000","","","China","CN","www.denka.co.jp",28492068,NA
"aMJSEyHAUymqR0fO7vfDUw==","DE & T Co.,Ltd","(주)디이엔티","18103","Osan-si","Osan-si","Republic of Korea","KR","www.i-det.com",165194004,NA
"aMxzyaZNU0GSC0LIlK22kQ==","Silicon Mitus Inc","(주)실리콘마이터스","13494","Seongnam-si","Seongnam-si","Republic of Korea","KR","www.siliconmitus.com",278511710,NA
"aP9ey6//WZS45pcg0CqBkQ==","Oki Semiconductor Europe GmbH","Oki Semiconductor Europe GmbH","41460","Neuss","Neuss","Germany","DE","www.okisemi.com",95868823,NA
"aQKG53SHWYKLotPW4ys+Hg==","Inspur power commercial systems co., ltd.","浪潮商用机器有限公司","250100","Jinan","济南市","China","CN","www.inspurpower.com",119487381,65
"aQNHLjVBW+6CwzU8vUh4CQ==","Xi'an jiesheng electronic technology co., ltd.","西安捷盛电子技术有限责任公司","000000","Xian","西安市","China","CN","xajs.com.cn",21218173,NA
"aQsue2F2X+2lUhBT6DTw9g==","Treske Precision Machining, Inc.","Treske Precision Machining, Inc.","97140-9163","Sherwood","Sherwood","United States of America","US","www.treske.com",41900000,60
"aRKr2NBWWeCxMZnzKqhhDQ==","Tyec(tianjin)electronics co.,ltd","倜外翼希(天津)电子有限公司","000000","Tianjin","天津","China","CN","www.tyec.co.kr",122114082,NA
"aRM7/22xXS6Yu2hWR0VVSw==","Joint Stock Company Research-Production Enterprise Vostok","Акционерное Общество Научно-Производственное Предприятие Восток","630075","Novosibirsk","Новосибирск","Russian Federation","RU","vostok.nsk.su",21789993,374
"aRUMb8C0VYqfSegPXUpLXQ==","Mega Touch Co.,Ltd","(주)메가터치","31093","Cheonan-si","Cheonan-si","Republic of Korea","KR","www.megatouch.co.kr",38700293,207
"aT9VI51sXKa+Om45DSEE8g==","Techwing, Inc","(주)테크윙","18487","Hwaseong-si","Hwaseong-si","Republic of Korea","KR","www.techwing.co.kr",215671004,NA
"aV1SHsFrXHClcTnPGwgVaw==","Therm-X of California, Inc.","Therm-X of California, Inc.","94545-3807","Hayward","Hayward","United States of America","US","www.therm-x.com",60500000,27
"aVcuD2vLU8uk4t22/27mpw==","Kyushu Denshi Co., Ltd.","九州電子株式会社","869-0562","Uki-Shi","Uki-Shi","Japan","JP","www.qdk.co.jp",170656302,NA
"aWWfoW/bUgaaQzOJgykDaw==","Segue (xiamen) electronics co., ltd.","生威(厦门)电子有限公司","361026","Xiamen","厦门市","China","CN","www.segue-mfg.com",21371919,360
"aX+2q8djX0qP4k7YHLSLrg==","Juji Electronic Co.,Ltd","株式会社十字電子","992-0004","Yonezawa-Shi","Yonezawa-Shi","Japan","JP","www.jujidenshi.co.jp",12614072,102
"aaDvTg2/XJepxhQPQXPUsA==","E&R Engineering Corporation","E&R Engineering Corporation","","","","Taiwan, China","TW","www.enr.com.tw",105251042,NA
"aaOGRx0DXmSUptHM0h11Ew==","Dongguan tamasec automation technology co.,ltd","东莞市大研自动化设备有限公司","000000","Dongguan","东莞市","China","CN","tamasec.com",15595647,76
"abFVK/NFV3yacNS4C77W1g==","Micron Memory Taiwan Co., Ltd.","Micron Memory Taiwan Co., Ltd.","42152","Taichung City","Taichung City","Taiwan, China","TW","www.rexchip.com",1649708181,2119
"ac3+QaswW72jW01Vqchlgg==","Chinaland solar energy co., ltd.","合肥中南光电有限公司","231600","Hefei","合肥市","China","CN","www.chnland.com",92631052,300
"adk3OgNKUH2x/RIv1CnK3w==","Jones Machine Co., Inc.","Jones Machine Co., Inc.","01923-3103","Danvers","Danvers","United States of America","US","www.jonesmachineco.com",5200000,19
"afNHx4VHUC+iXKzX+1tAew==","Hitachi financial equipment system (shenzhen) co., ltd.","日立金融设备系统(深圳)有限公司","518103","Shenzhen","深圳市","China","CN","www.hitachi.com.cn",534975565,NA
"agVe8RAcWOSi7urTK2hVdQ==","Furukawa Co., Ltd.","古河機械金属株式会社","100-0004","Chiyoda-Ku","Chiyoda-Ku","Japan","JP","www.furukawakk.co.jp",2132127962,2286
"aga4/i7uUvqrTSX/2Fk4Sg==","Tevet, LLC","Tevet, LLC","37818-6127","Mosheim","Mosheim","United States of America","US","www.tevetllc.com",41700000,12
"akLQwc9vWHOjOTNpNKF3lw==","Heller Korea Ltd","헬러코리아(주)","16648","Suwon-si","Suwon-si","Republic of Korea","KR","www.hellerkorea.com",68476221,172
"alc0da3oW4u0uwavbXICjQ==","Richtek Technology Corporation","立錡科技股份有限公司","302","Zhubei City","新竹縣竹北市","Taiwan, China","TW","www.richtek.com",417987795,775
"amY8eYFTUnWnQVV62D/45A==","Tekhnostek","Техностек","196084","Saint-Petersburg","Санкт-Петербург","Russian Federation","RU","www.technostack.ru",15681855,5
"amtkH+fZVqC5RaDgxyQ1FQ==","Artesyn Technologies INC Communication Products Group","Artesyn Technologies INC Communication Products Group","53717-1911","Madison","Madison","United States of America","US","www.artesyn.com",830000,16000
"anI6yeNQW6iy8uStyK30Jg==","Supertex INC","Supertex INC","94089","Sunnyvale","Sunnyvale","United States of America","US","www.supertex.com",98020000,401
"apNOxJsQVgeWdv9Fc+tm1Q==","Hagiwara Sys-Com US CO LTD","Hagiwara Sys-Com US CO LTD","92614-8505","Irvine","Irvine","United States of America","US","www.hsc-us.com",490000,170
"apRmw0t/W46dIkrWHylbnw==","Samt Co.,Ltd","(주)에스에이엠티","06188","Seoul","Seoul","Republic of Korea","KR","www.isamt.com",2007721673,NA
"aqzVXukkUCaq+qZj3lxDqA==","O'Wayne NY Enterprises Inc.","O'Wayne NY Enterprises Inc.","11378-2219","Maspeth","Maspeth","United States of America","US","www.morrisonspastry.com",18900000,42
"as1QA6PFUBys0rnBUDjW/w==","PTB Sales, Inc.","PTB Sales, Inc.","91702-1649","Azusa","Azusa","United States of America","US","www.ptbsales.com",12400000,33
"atrlSOX/UquCVOuYzsNBQA==","ICT Integrated Circuit Testing  Gesellschaft fuer  Halbleiterprueftechnik mbH","ICT Integrated Circuit Testing  Gesellschaft für  Halbleiterprüftechnik mbH","85551","Kirchheim","Kirchheim","Germany","DE","www.amat.com",76040686,147
"av3z2pXUXNW4UKLtX1rG7Q==","Sage INC","Sage INC","95035","Milpitas","Milpitas","United States of America","US","www.sageinc.com",31399000,183
"ax46n3hzXxOod1bxpeEmVw==","Global-Tech Advanced Innovations Incorporated","Global-Tech Advanced Innovations Incorporated","","Road Town","Road Town","Virgin Islands (British)","VG","www.global-webpage.com",124683000,2264
"b+Ba58ToUmSu+xDFroheHA==","Xianyangsifanghualong electrical appliance equipment co.,ltd","咸阳四方华龙电器设备有限公司","713300","Xianyang","咸阳市","China","CN","www.sfhldq.com",21011241,NA
"b/B0GO0/XZ6mQa5SunH+XQ==","Wisecase Industria E Comercio Eletronico Ltda","Wisecase Industria E Comercio Eletronico Ltda","37026-653","Varginha","Varginha","Brazil","BR","wisecase.com.br",2867435,76
"b1sth6fsVS2wT3E4DaQQEA==","Thomas West, Inc.","Thomas West, Inc.","94085-4706","Sunnyvale","Sunnyvale","United States of America","US","www.twimaterials.com",14400000,40
"b1yMlTI/XmCr5R943nciRg==","Niterra Emea Gmbh","Niterra Emea Gmbh","20090","Buccinasco","Buccinasco","Italy","IT","www.ngk.de",555604271,NA
"b4OagT/8UkqU6nce1eE1Sw==","Jeilin Technology Corporation Ltd.","傑霖科技股份有限公司","235","New Taipei City","新北市中和區","Taiwan, China","TW","www.jeilin.com.tw",6244373,53
"b9/D79x6XVKodqVddLluTQ==","Suntek Vietnam Company Limited","Công TY Tnhh Suntek Việt NAM","","Bac Ninh","Bắc Ninh","Vietnam","VN","suntekvietnam.vn",224975,NA
"bBNezi00WbizmTfWDpJRlA==","Welco wongs technology (shenzhen) limited","华高王氏科技（深圳）有限公司","518000","Shenzhen","深圳市","China","CN","www.wongswec.com",294887300,2500
"bBzvBxS3Xx2+1G6zUaf64g==","Hana Materials INC","하나머티리얼즈(주)","31093","Cheonan-si","Cheonan-si","Republic of Korea","KR","www.hanamts.com",242503267,733
"bH3N9c/yX7SleR2FOZOYbw==","Totking technology co.,ltd.","广东全宝科技股份有限公司","519020","Zhuhai","珠海市","China","CN","www.totking.com",17407856,242
"bHBY27p1Xl2+4yHNzsA1PQ==","Shanghai sim-bcd semiconductor manufacturing co., ltd.","上海新进半导体制造有限公司","200030","Shanghai","上海市","China","CN","www.diodes.com",180429487,NA
"bHbVEy5GUqaBs+wiPTe+0w==","M/A-Com Technology Solutions Holdings, Inc.","M/A-Com Technology Solutions Holdings, Inc.","01851","Lowell","Lowell","United States of America","US","www.macomtech.com",698772000,1800
"bIxOnHq5VL2IAGvo+a5D4w==","Tessolvedts INC","Tessolvedts INC","95134-1501","San Jose","San Jose","United States of America","US","www.tessolve.com",10200000,2600
"bLozejPSXm2UFjGXb9JeTQ==","IES INC","IES INC","37615-3499","Johnson City","Johnson City","United States of America","US","www.iesgray.com",8640000,90
"bM4+Dr83V6Ktc6Oj8+B3vA==","Jiangxi hang tong electric science and technology co., ltd.","江西航同电气科技有限公司","336500","Xinyu","新余市","China","CN","www.htcontact.com.cn",12598509,183
"bN8pCq02U4iKNdVUrKO7tg==","Dongguan enrui precision electronics co., ltd.","东莞市恩瑞精密电子有限公司","523000","Dongguan","东莞市","China","CN","dgenrui.com.cn",17939612,NA
"bNn6QK08XnOdkYgeX6J6tw==","Dongguan renfeng electronic science and technology co., ltd.","东莞市仁丰电子科技有限公司","000000","Dongguan","东莞市","China","CN","rflink.net.cn",20819140,240
"bOqhjgoqXoy7wSqhtAiRKA==","Ecas Electro SRL","Ecas Electro SRL","","Bucuresti Sectorul 4","Bucureşti Sectorul 4","Romania","RO","www.ecas.ro",6418682,33
"bPLUMfdAVVKWKWi2GKHhUg==","Baldor Electric Company","Baldor Electric Company","72901","Fort Smith","Fort Smith","United States of America","US","www.baldor.com",1954679000,7891
"bQyvEyOvWHy7Vn+bUfQ7Tw==","Chengdu action electronics joint-stock co., ltd.","成都安可信电子股份有限公司","610041","Chengdu","成都市","China","CN","www.action98.com",19687172,210
"bSZ3Uz0sUh++df8imbeN+A==","Changzhou wujin zhongrui electronics co., ltd.","常州市武进中瑞电子有限公司","213161","Changzhou","常州市","China","CN","zrelectron.com",54990477,600
"bTNwIMqfUA+gI8XzW3WC6g==","Mindspeed Technologies, LLC","Mindspeed Technologies, LLC","92660-2558","Newport Beach","Newport Beach","United States of America","US","www.mindspeed.com",579206000,NA
"bUWkvTkPXWqPkA/h/Q7UOQ==","Ontech INC","Ontech INC","92075-3407","Solana Beach","Solana Beach","United States of America","US","ontech.com",1580000,5
"bUqYIOaIUdGpLdIGd8eG5Q==","Qingdao kingerrobot automation co., ltd.","青岛科捷自动化设备有限公司","266200","Qingdao","青岛市","China","CN","kingerobot.com",15097402,NA
"bXd1LMHVWbid/Szbf0kJAQ==","Shenzhen sprint circuits co., ltd.","深圳市普林电路有限公司","518101","Shenzhen","深圳市","China","CN","sprintpcb.com",7687034,200
"bYANe/qVUfqZrDGUg3k4ww==","THE Egyptian German Electrical Manufacturing Company","الشركة المصرية الالمانية للمنتجات الكهربائية","","Matareyah (El)","Matareyah (El)","Egypt","EG","www.egemac.com.eg",115266390,700
"bZJvIDZYX5Cy6HpCFneQHw==","Netlist, Inc.","Netlist, Inc.","92618","Irvine","Irvine","United States of America","US","www.netlist.com",161637000,100
"baGUEzE7VGGQIoP+jPhIlg==","Aktsionernoe Obshchestvo Michurinskii Zavod Progress","Акционерное Общество Мичуринский Завод Прогресс","393773","Michurinsk","Мичуринск","Russian Federation","RU","mzp.su",43037013,2711
"bdAn4qKTVESc+I0ZPJBG2w==","Endwave Defense Systems","Endwave Defense Systems","95134-2302","San Jose","San Jose","United States of America","US","www.gigoptix.com",490000,2
"bdTkX2BuUVWucpTjr99RBQ==","ENG Teknologi Sdn. Bhd.","ENG Teknologi Sdn. Bhd.","10200","Georgetown, Pulau Pinang","Georgetown, Pulau Pinang","Malaysia","MY","www.engtek.com",35305890,NA
"bda8nYhPXnqObrJn9K0QJQ==","Eles Semiconductor Equipment S.P.A.","Eles Semiconductor Equipment S.P.A.","06059","Todi","Todi","Italy","IT","www.eles.com",26551687,79
